method,training_period,holding_period,code,eligible,posterior_mean_sharpe,observations,posterior_standard_error,rank,group,selected
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510880.SH,True,0.32371611493132757,9.0,0.17269878388040513,38,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,501018.SH,True,0.3105229738182462,56.0,0.06923353718496368,39,commodity,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159825.SZ,True,0.3104710250125355,9.0,0.17269878388040513,40,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512800.SH,True,0.2860702472137381,9.0,0.17269878388040513,41,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512890.SH,True,0.2834596360777371,6.0,0.21151194985309063,42,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159869.SZ,True,0.26998595710483053,5.0,0.23169973223287846,43,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159949.SZ,True,0.26484089175710085,4.0,0.2590481758206077,44,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159915.SZ,True,0.26242725001669553,5.0,0.23169973223287846,45,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512660.SH,True,0.1504231145912359,6.0,0.21151194985309063,46,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512040.SH,True,0.13870115735414762,5.0,0.23169973223287846,47,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515790.SH,True,0.07900545045406157,5.0,0.23169973223287846,48,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159766.SZ,True,0.03614009732757551,7.0,0.19582201451607523,49,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510180.SH,True,-0.029348000118034234,4.0,0.2590481758206077,50,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513500.SH,True,-0.031204355243292778,18.0,0.1221164811845045,51,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159611.SZ,True,-0.11783226877349937,2.0,0.36634944355351345,52,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512400.SH,True,-0.13195677143108542,4.0,0.2590481758206077,53,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515210.SH,True,-0.1720548433656363,2.0,0.36634944355351345,54,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512980.SH,True,-0.3250195349037595,2.0,0.36634944355351345,55,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159201.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159206.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159209.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159326.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159329.SZ,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159509.SZ,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159518.SZ,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159529.SZ,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159687.SZ,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513310.SH,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513400.SH,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513730.SH,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513750.SH,False,,,,,hong_kong,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,520870.SH,False,,,,,global,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,563300.SH,False,,,,,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588200.SH,False,,,,,a_share,False
rolling_thompson_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588220.SH,False,,,,,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515880.SH,True,2.8309660297287,33.0,0.13356584588788445,1,a_share,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510880.SH,True,2.4621044018215112,13.0,0.21280445361078856,2,a_share,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512980.SH,True,2.4479548320990183,18.0,0.18084901025681024,3,a_share,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159869.SZ,True,2.416295765255483,13.0,0.21280445361078856,4,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159852.SZ,True,2.3532074990273752,16.0,0.191819342285199,5,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,518880.SH,True,2.3219112720706687,82.0,0.08473161079691147,6,commodity,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513880.SH,True,2.27470589298642,64.0,0.0959096711425995,7,global,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513100.SH,True,2.2645387595240853,49.0,0.10961105273439943,8,global,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510180.SH,True,2.257593682747574,8.0,0.2712735153852153,9,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159611.SZ,True,2.242219311935208,13.0,0.21280445361078856,10,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513500.SH,True,2.231195761271463,48.0,0.11074694890413661,11,global,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513180.SH,True,2.2301844371031003,42.0,0.11839346840852542,12,hong_kong,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159825.SZ,True,2.2202146842389068,8.0,0.2712735153852153,13,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513120.SH,True,2.1993223306565497,72.0,0.09042450512840512,14,hong_kong,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513080.SH,True,2.1891642502917903,47.0,0.11191890692624912,15,global,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159985.SZ,True,2.1841877095985898,77.0,0.08743937129171953,16,commodity,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510210.SH,True,2.18313109656356,10.0,0.24263440835867062,17,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513030.SH,True,2.1821021585770923,46.0,0.11312887621950207,18,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510500.SH,True,2.1733088833969543,11.0,0.23134283123373048,19,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,161226.SZ,True,2.157682322167119,74.0,0.08919418242418733,20,commodity,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512100.SH,True,2.1153855601090643,12.0,0.22149389780827322,21,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,164824.SZ,True,2.105290683106777,35.0,0.12969354661724927,22,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515210.SH,True,2.0851017140608366,7.0,0.29000358647920726,23,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512880.SH,True,2.0788217810376834,14.0,0.20506350256786685,24,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159920.SZ,True,2.071078729637297,46.0,0.11312887621950207,25,hong_kong,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513070.SH,True,2.070049798188671,40.0,0.12131720417933531,26,hong_kong,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159981.SZ,True,2.0658242027467932,63.0,0.09666786215973576,27,commodity,True
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,160644.SZ,True,2.0582652541955206,28.0,0.14500179323960363,28,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512170.SH,True,2.047514633029285,12.0,0.22149389780827322,29,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159980.SZ,True,2.0459027943109316,48.0,0.11074694890413661,30,commodity,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510050.SH,True,2.0450513366853507,5.0,0.34313687099920387,31,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159687.SZ,True,2.039632950394109,33.0,0.13356584588788445,32,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,501018.SH,True,2.028271546851836,56.0,0.10253175128393342,33,commodity,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515790.SH,True,2.0003303814240505,7.0,0.29000358647920726,34,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513310.SH,True,1.991685703969609,21.0,0.16743364871972724,35,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159766.SZ,True,1.9824351368435302,3.0,0.44298779561654644,36,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512890.SH,True,1.977994497133368,4.0,0.383638684570398,37,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159865.SZ,True,1.9586674688285337,7.0,0.29000358647920726,38,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159901.SZ,True,1.9320256865417615,5.0,0.34313687099920387,39,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512660.SH,True,1.929848238177215,7.0,0.29000358647920726,40,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159915.SZ,True,1.9267432008895637,4.0,0.383638684570398,41,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512400.SH,True,1.9251340047221248,7.0,0.29000358647920726,42,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588200.SH,True,1.907212901398653,7.0,0.29000358647920726,43,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512800.SH,True,1.9025244389595855,6.0,0.3132396742633404,44,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512200.SH,True,1.8808351176666778,4.0,0.383638684570398,45,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515220.SH,True,1.8688056663707096,7.0,0.29000358647920726,46,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513290.SH,True,1.8214777645947482,29.0,0.1424798305381988,47,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159967.SZ,True,1.7346298540140563,4.0,0.383638684570398,48,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,562500.SH,True,1.7199567623026586,5.0,0.34313687099920387,49,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159928.SZ,True,1.6590747076988412,6.0,0.3132396742633404,50,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159870.SZ,True,1.642141762150884,3.0,0.44298779561654644,51,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510300.SH,True,1.6273388861526679,3.0,0.44298779561654644,52,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,516150.SH,True,1.5857189703322856,3.0,0.44298779561654644,53,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512040.SH,True,1.5608978656897843,5.0,0.34313687099920387,54,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159796.SZ,True,1.480333408325139,3.0,0.44298779561654644,55,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159851.SZ,True,1.4057820159540053,3.0,0.44298779561654644,56,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159949.SZ,True,1.0981192513866396,3.0,0.44298779561654644,57,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588000.SH,True,0.8815547100152937,1.0,0.767277369140796,58,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159201.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159206.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159209.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159326.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159329.SZ,False,,,,,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159509.SZ,False,,,,,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159518.SZ,False,,,,,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159529.SZ,False,,,,,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513400.SH,False,,,,,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513730.SH,False,,,,,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513750.SH,False,,,,,hong_kong,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,520870.SH,False,,,,,global,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,563300.SH,False,,,,,a_share,False
rolling_thompson_sampling,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588220.SH,False,,,,,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512170.SH,True,0.5090196503867531,6.0,0.31690029698541916,1,a_share,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159851.SZ,True,0.4938000832298975,11.0,0.23404638028637148,2,a_share,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159870.SZ,True,0.4936908812948356,17.0,0.18826683025721466,3,a_share,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512200.SH,True,0.42887011633083694,18.0,0.1829624717708041,4,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515880.SH,True,0.4109363954999064,8.0,0.2744437076562061,5,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510180.SH,True,0.3954865417257671,10.0,0.24546991452654254,6,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,563300.SH,True,0.3649687694557165,6.0,0.31690029698541916,7,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512800.SH,True,0.3642129025201065,11.0,0.23404638028637148,8,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159967.SZ,True,0.3331042165559632,17.0,0.18826683025721466,9,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,516150.SH,True,0.3226311700353525,14.0,0.20745994266995274,10,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512400.SH,True,0.28123831885671,17.0,0.18826683025721466,11,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,164824.SZ,True,0.2731882711804519,56.0,0.10372997133497637,12,global,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159985.SZ,True,0.25360196883418923,77.0,0.08846121678465559,13,commodity,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159509.SZ,True,0.24031512815931674,51.0,0.10869590512848047,14,global,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,501018.SH,True,0.23715758222186706,84.0,0.08469516693473923,15,commodity,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159825.SZ,True,0.22596044317252875,6.0,0.31690029698541916,16,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159796.SZ,True,0.22405423589665285,12.0,0.2240823489584207,17,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513080.SH,True,0.21468787547186025,33.0,0.1351267406611941,18,global,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159980.SZ,True,0.2075433487787807,81.0,0.08624933632785856,19,commodity,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510050.SH,True,0.20445948795357916,11.0,0.23404638028637148,20,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159981.SZ,True,0.1898662917118627,75.0,0.08963293958336827,21,commodity,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588000.SH,True,0.1676259544797225,7.0,0.2933926645729919,22,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513290.SH,True,0.15989280311366677,45.0,0.11571562742600029,23,global,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513880.SH,True,0.14036434653641894,44.0,0.11702319014318574,24,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513500.SH,True,0.12683929172004074,41.0,0.12122894983245555,25,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513070.SH,True,0.12595305431716639,27.0,0.14938823263894713,26,hong_kong,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588220.SH,True,0.10947539284433105,10.0,0.24546991452654254,27,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159920.SZ,True,0.10722059968958297,40.0,0.12273495726327127,28,hong_kong,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159865.SZ,True,0.10431986641596147,16.0,0.19406100673768176,29,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513120.SH,True,0.09564159835281842,100.0,0.0776244026950727,30,hong_kong,True
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159869.SZ,True,0.0836431764763184,9.0,0.2587480089835757,31,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513310.SH,True,0.06919819947029004,49.0,0.11089200385010387,32,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513180.SH,True,0.05680616306469786,33.0,0.1351267406611941,33,hong_kong,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512880.SH,True,0.054229982406781785,5.0,0.3471468822780009,34,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159949.SZ,True,0.046175889386072415,11.0,0.23404638028637148,35,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513030.SH,True,0.04232643596496033,35.0,0.13120918841700085,36,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159901.SZ,True,0.026783063289747836,11.0,0.23404638028637148,37,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588200.SH,True,-0.003853141171759357,7.0,0.2933926645729919,38,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512890.SH,True,-0.02622627714946276,5.0,0.3471468822780009,39,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,562500.SH,True,-0.07847766013251564,7.0,0.2933926645729919,40,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,518880.SH,True,-0.20160493667930465,45.0,0.11571562742600029,41,commodity,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,160644.SZ,True,-0.23122836260242532,20.0,0.17357344113900045,42,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159928.SZ,True,-0.3342467378288925,4.0,0.3881220134753635,43,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510880.SH,True,-0.3375059718131021,3.0,0.4481646979168414,44,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159687.SZ,True,-0.3961766908584653,17.0,0.18826683025721466,45,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159915.SZ,True,-0.4049778889650264,2.0,0.5488874153124123,46,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510210.SH,True,-0.43378837488071587,4.0,0.3881220134753635,47,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515790.SH,True,-0.4810762044985795,5.0,0.3471468822780009,48,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515220.SH,True,-0.5919159994654073,5.0,0.3471468822780009,49,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,161226.SZ,True,-0.6097555301222177,38.0,0.1259234091962129,50,commodity,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159766.SZ,True,-0.6788857961140943,2.0,0.5488874153124123,51,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159611.SZ,True,-0.715258949404366,2.0,0.5488874153124123,52,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159852.SZ,True,-0.7435904792133273,6.0,0.31690029698541916,53,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512660.SH,True,-0.7843999077556373,3.0,0.4481646979168414,54,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512100.SH,True,-0.8260404435899001,3.0,0.4481646979168414,55,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513100.SH,True,-0.940762184009889,9.0,0.2587480089835757,56,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510500.SH,True,-1.303981105526137,2.0,0.5488874153124123,57,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512040.SH,True,-1.4252941847183205,2.0,0.5488874153124123,58,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512980.SH,True,-1.4850890144884548,1.0,0.776244026950727,59,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,515210.SH,True,-1.5471926189936032,3.0,0.4481646979168414,60,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510300.SH,True,-1.7288322744731948,1.0,0.776244026950727,61,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159201.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159206.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159209.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159326.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159329.SZ,False,,,,,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159518.SZ,False,,,,,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159529.SZ,False,,,,,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513400.SH,False,,,,,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513730.SH,False,,,,,global,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513750.SH,False,,,,,hong_kong,False
rolling_thompson_sampling,2023-07-01/2023-12-31,2024-01-01/2024-06-30,520870.SH,False,,,,,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512800.SH,True,2.8675668867736643,13.0,0.2875791487389064,1,a_share,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159825.SZ,True,2.8631765677105805,19.0,0.23787689963974426,2,a_share,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159870.SZ,True,2.837513503889211,5.0,0.46370744403386976,3,a_share,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,562500.SH,True,2.8226313136457493,23.0,0.2162047105892049,4,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159928.SZ,True,2.7520470695678427,29.0,0.19254403600771994,5,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512880.SH,True,2.718117403362194,19.0,0.23787689963974426,6,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159509.SZ,True,2.7066625976153373,56.0,0.13855910086765208,7,global,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159901.SZ,True,2.676342024713731,23.0,0.2162047105892049,8,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513100.SH,True,2.667150085364732,55.0,0.13981305494137014,9,global,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513500.SH,True,2.63861556938277,51.0,0.14519243270550836,10,global,True
