start_date,end_date,trading_days,final_net_value,annual_return,max_drawdown,annual_volatility,sharpe,calmar,method,training_year,holding_year,eligible_count,codes,maximum_within_group_correlation
2022-01-04,2022-12-30,242,1.0231340920000003,0.02347490608369962,0.08928796471329536,0.10312116898401297,-0.10623828456267759,0.2629123214878713,rolling_tabu_search,2021,2022,48,159865.SZ|159920.SZ|159980.SZ|159981.SZ|159985.SZ|160644.SZ|164824.SZ|501018.SH|512660.SH|513100.SH|513180.SH|513880.SH|515210.SH,0.910284859375849
2023-01-03,2023-12-29,242,1.0795546644999998,0.08075875730588788,0.09660953741055911,0.0916077431574327,0.4760932391104277,0.8359294482768242,rolling_tabu_search,2022,2023,53,159796.SZ|159852.SZ|159920.SZ|159980.SZ|159985.SZ|160644.SZ|164824.SZ|501018.SH|510300.SH|513070.SH|513080.SH|513100.SH|518880.SH,0.9184217642745492
2024-01-02,2024-12-31,242,1.14578402,0.14631640046218375,0.09087075455630311,0.10428096263086666,1.0226584413711237,1.6101594091146978,rolling_tabu_search,2023,2024,58,159920.SZ|159949.SZ|159980.SZ|159985.SZ|160644.SZ|164824.SZ|501018.SH|512200.SH|513100.SH|513120.SH|513880.SH|518880.SH|588200.SH,0.6264589958121686
2025-01-02,2025-12-31,243,1.2120819999999992,0.21352306791591613,0.07817466238053261,0.1333607402641366,1.2582569164532456,2.731359003209313,rolling_tabu_search,2024,2025,66,159509.SZ|159687.SZ|159985.SZ|161226.SZ|501018.SH|510180.SH|512040.SH|512880.SH|513070.SH|513100.SH|513400.SH|513750.SH|518880.SH,0.8690161300467388
2026-01-05,2026-07-24,134,0.9968451783999995,-0.005753864603367687,0.07606983842898174,0.11297291237513962,-0.350121717409939,-0.07563923786612815,rolling_tabu_search,2025,2026,71,159981.SZ|159985.SZ|161226.SZ|164824.SZ|512040.SH|512800.SH|513030.SH|513120.SH|513290.SH|513750.SH|513880.SH|515880.SH|518880.SH,0.6384964115398334
