method,training_year,holding_year,code,eligible,shapley_score,included_count,excluded_count,included_mean_sharpe,excluded_mean_sharpe,contribution,standard_error,rank,group,selected
rolling_shapley,2021,2022,512400.SH,True,0.07875600604410787,12,88,0.3702478214820113,0.2914918154379034,0.07875600604410787,0.1240858987453461,15,a_share,False
rolling_shapley,2021,2022,164824.SZ,True,0.07215749569540209,63,37,0.32764080957049513,0.25548331387509304,0.07215749569540209,0.11164582812387028,16,global,True
rolling_shapley,2021,2022,159869.SZ,True,0.06782485530137461,11,89,0.36130665738141976,0.29348180208004515,0.06782485530137461,0.1603695246496215,17,a_share,False
rolling_shapley,2021,2022,510500.SH,True,0.0633078262524,11,89,0.3572865015278323,0.2939786752754323,0.0633078262524,0.12087297079273074,18,a_share,False
rolling_shapley,2021,2022,513080.SH,True,0.05679714263717223,52,48,0.32820516462903904,0.2714080219918668,0.05679714263717223,0.1039654289305172,19,global,True
rolling_shapley,2021,2022,512890.SH,True,0.042116665450829927,6,94,0.34053220168697645,0.29841553623614653,0.042116665450829927,0.2890957806696478,20,a_share,False
rolling_shapley,2021,2022,159985.SZ,True,0.039943904548363995,69,31,0.3133251465731892,0.2733812420248252,0.039943904548363995,0.08862216201044391,21,commodity,True
rolling_shapley,2021,2022,512170.SH,True,0.028870641615052595,10,90,0.3269261136167437,0.2980554720016911,0.028870641615052595,0.21024486266029657,22,a_share,False
rolling_shapley,2021,2022,159920.SZ,True,0.0,100,0,0.3009425361631964,,,0.0,23,hong_kong,True
rolling_shapley,2021,2022,513180.SH,True,0.0,100,0,0.3009425361631964,,,0.0,24,hong_kong,True
rolling_shapley,2021,2022,510180.SH,True,-0.003545427613318164,8,92,0.29768074275894363,0.3012261703722618,-0.003545427613318164,0.1368246447791261,25,a_share,False
rolling_shapley,2021,2022,512800.SH,True,-0.01164698655845764,6,94,0.2899943687982462,0.30164135535670383,-0.01164698655845764,0.1894497780535315,26,a_share,False
rolling_shapley,2021,2022,159967.SZ,True,-0.05382464868886905,13,87,0.25411509180388026,0.3079397404927493,-0.05382464868886905,0.09186214731853472,27,a_share,False
rolling_shapley,2021,2022,515220.SH,True,-0.062224621757432125,7,93,0.24307363792878448,0.3052982596862166,-0.062224621757432125,0.18962354169884496,28,a_share,False
rolling_shapley,2021,2022,513030.SH,True,-0.0623883387381165,63,37,0.27785885083009326,0.34024718956820976,-0.0623883387381165,0.10098770585580093,29,global,False
rolling_shapley,2021,2022,512200.SH,True,-0.07218023489173678,16,84,0.2403111388541375,0.31249137374587427,-0.07218023489173678,0.16827959286349248,30,a_share,False
rolling_shapley,2021,2022,159980.SZ,True,-0.08189809370228152,58,42,0.2665453368082381,0.3484434305105196,-0.08189809370228152,0.1045990954865023,31,commodity,True
rolling_shapley,2021,2022,512980.SH,True,-0.10428988235456416,9,91,0.206038743220543,0.31032862557510715,-0.10428988235456416,0.18637303107574515,32,a_share,False
rolling_shapley,2021,2022,159865.SZ,True,-0.11169855934338166,8,92,0.19817986156728526,0.3098784209106669,-0.11169855934338166,0.20066390179001473,33,a_share,False
rolling_shapley,2021,2022,515210.SH,True,-0.11633510378951831,10,90,0.1962409427526299,0.3125760465421482,-0.11633510378951831,0.19864118705752135,34,a_share,False
rolling_shapley,2021,2022,160644.SZ,True,-0.12187589203928381,57,43,0.24853590258630434,0.37041179462558815,-0.12187589203928381,0.10395712046687086,35,global,False
rolling_shapley,2021,2022,510300.SH,True,-0.12456982615974829,5,95,0.18260120131143545,0.30717102747118374,-0.12456982615974829,0.20276796302716057,36,a_share,False
rolling_shapley,2021,2022,512880.SH,True,-0.1337994443061415,9,91,0.1791850418446076,0.3129844861507491,-0.1337994443061415,0.16774047385953858,37,a_share,False
rolling_shapley,2021,2022,159928.SZ,True,-0.13882414403089047,7,93,0.1718360822144682,0.31066022624535866,-0.13882414403089047,0.1527422040838829,38,a_share,False
rolling_shapley,2021,2022,159825.SZ,True,-0.1411030787145508,11,89,0.1753607961072462,0.316463874821797,-0.1411030787145508,0.1865254241796288,39,a_share,False
rolling_shapley,2021,2022,159852.SZ,True,-0.17108509099556307,8,92,0.14354425244727836,0.31462934344284144,-0.17108509099556307,0.16582292849072264,40,a_share,False
rolling_shapley,2021,2022,515790.SH,True,-0.19598682926306682,7,93,0.11867478494854423,0.31466161421161104,-0.19598682926306682,0.2214287328105298,41,a_share,False
rolling_shapley,2021,2022,159915.SZ,True,-0.21780964329023106,6,94,0.09620147147037916,0.3140111147606102,-0.21780964329023106,0.137400677348366,42,a_share,False
rolling_shapley,2021,2022,513880.SH,True,-0.22135558003119485,54,46,0.19911896934884674,0.4204745493800416,-0.22135558003119485,0.10154637845607489,43,global,False
rolling_shapley,2021,2022,161226.SZ,True,-0.2394873311979155,75,25,0.2410707033637175,0.480558034561633,-0.2394873311979155,0.11444352665274189,44,commodity,False
rolling_shapley,2021,2022,159870.SZ,True,-0.33983076230064035,11,89,-0.0015068422843735733,0.33832392001626677,-0.33983076230064035,0.1425588774423805,45,a_share,False
rolling_shapley,2021,2022,516150.SH,True,-0.372971524509313,10,90,-0.034731835895185324,0.3382396886141277,-0.372971524509313,0.12324738274593236,46,a_share,False
rolling_shapley,2021,2022,159901.SZ,True,-0.5104726465356314,9,91,-0.1635875721842282,0.3468850743514032,-0.5104726465356314,0.19895327102259747,47,a_share,False
rolling_shapley,2021,2022,518880.SH,True,-0.5695768518141308,61,39,0.07880756395568535,0.6483844157698161,-0.5695768518141308,0.09512756909663975,48,commodity,False
rolling_shapley,2021,2022,159201.SZ,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,159206.SZ,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,159209.SZ,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,159326.SZ,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,159329.SZ,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,159509.SZ,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,159518.SZ,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,159529.SZ,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,159611.SZ,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,159687.SZ,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,159766.SZ,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,159796.SZ,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,513070.SH,False,,0,100,,0.3009425361631964,,,,hong_kong,False
rolling_shapley,2021,2022,513120.SH,False,,0,100,,0.3009425361631964,,,,hong_kong,False
rolling_shapley,2021,2022,513290.SH,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,513310.SH,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,513400.SH,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,513730.SH,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,513750.SH,False,,0,100,,0.3009425361631964,,,,hong_kong,False
rolling_shapley,2021,2022,520870.SH,False,,0,100,,0.3009425361631964,,,,global,False
rolling_shapley,2021,2022,562500.SH,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,563300.SH,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,588200.SH,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2021,2022,588220.SH,False,,0,100,,0.3009425361631964,,,,a_share,False
rolling_shapley,2022,2023,515220.SH,True,0.34401171834401895,11,89,0.1743435618756316,-0.16966815646838734,0.34401171834401895,0.10425691566427124,1,a_share,True
rolling_shapley,2022,2023,159985.SZ,True,0.34024345589534677,63,37,-0.005936788769266975,-0.3461802446646137,0.34024345589534677,0.06368478688903983,2,commodity,True
rolling_shapley,2022,2023,164824.SZ,True,0.3241711815137612,82,18,-0.07347605477806825,-0.3976472362918294,0.3241711815137612,0.07985227509064671,3,global,True
rolling_shapley,2022,2023,510180.SH,True,0.30040634924607734,4,96,0.15656322782568896,-0.14384312142038835,0.30040634924607734,0.13363276829397402,4,a_share,True
rolling_shapley,2022,2023,510500.SH,True,0.27545849762404834,9,91,0.11884036538733876,-0.1566181322367096,0.27545849762404834,0.08931574407069023,5,a_share,True
rolling_shapley,2022,2023,562500.SH,True,0.24923175724486724,9,91,0.09497403164228392,-0.1542577256025833,0.24923175724486724,0.12117195720109826,6,a_share,False
rolling_shapley,2022,2023,515210.SH,True,0.2187238698675978,3,97,0.0803352863210246,-0.13838858354657319,0.2187238698675978,0.08169814284114271,7,a_share,False
rolling_shapley,2022,2023,512200.SH,True,0.16399112059645643,6,94,0.02232478591012378,-0.14166633468633263,0.16399112059645643,0.08897186855175207,8,a_share,False
rolling_shapley,2022,2023,515790.SH,True,0.12655090216992093,9,91,-0.016665546475917215,-0.14321644864583816,0.12655090216992093,0.11543490526504524,9,a_share,False
rolling_shapley,2022,2023,516150.SH,True,0.11603432367104868,14,86,-0.032037349093443364,-0.14807167276449204,0.11603432367104868,0.12657696945642108,10,a_share,False
rolling_shapley,2022,2023,501018.SH,True,0.10665065094506432,65,35,-0.09449913961977274,-0.20114979056483706,0.10665065094506432,0.07130730258518066,11,commodity,True
rolling_shapley,2022,2023,159915.SZ,True,0.09578138852896714,9,91,-0.044665803889185146,-0.1404471924181523,0.09578138852896714,0.10779694341492908,12,a_share,False
rolling_shapley,2022,2023,159870.SZ,True,0.08731979406218932,12,88,-0.05498544867581867,-0.142305242738008,0.08731979406218932,0.08948136501707864,13,a_share,False
rolling_shapley,2022,2023,510300.SH,True,0.07355642139858537,9,91,-0.06489052397783257,-0.13844694537641794,0.07355642139858537,0.12574510130432157,14,a_share,False
rolling_shapley,2022,2023,588000.SH,True,0.06942902829709784,11,89,-0.07003503226612816,-0.139464060563226,0.06942902829709784,0.11195716892076972,15,a_share,False
rolling_shapley,2022,2023,512170.SH,True,0.05949144519315895,15,85,-0.08125913903636013,-0.14075058422951908,0.05949144519315895,0.10936370710395296,16,a_share,False
rolling_shapley,2022,2023,512400.SH,True,0.05471415350356508,12,88,-0.08367841236740799,-0.13839256587097307,0.05471415350356508,0.09060145687799803,17,a_share,False
rolling_shapley,2022,2023,159967.SZ,True,0.038481780352912845,6,94,-0.09565399391880718,-0.13413577427172002,0.038481780352912845,0.13486130007844258,18,a_share,False
rolling_shapley,2022,2023,159852.SZ,True,0.035456317655662484,9,91,-0.09956161838389238,-0.13501793603955486,0.035456317655662484,0.09503913817085928,19,a_share,False
rolling_shapley,2022,2023,513100.SH,True,0.011131335204636439,39,61,-0.12503675297571704,-0.13616808818035347,0.011131335204636439,0.07335196775520654,20,global,True
rolling_shapley,2022,2023,159851.SZ,True,0.009560718786996283,7,93,-0.12293539897863869,-0.13249611776563497,0.009560718786996283,0.09201813049797404,21,a_share,False
rolling_shapley,2022,2023,160644.SZ,True,0.0074906755047773055,72,28,-0.1297294783092076,-0.13722015381398492,0.0074906755047773055,0.08259406063557873,22,global,True
