tradeDate,netValue
2022-01-04,1.0
2022-01-05,1.0
2022-01-06,1.0
2022-01-07,1.0046760000000001
2022-01-10,1.002819
2022-01-11,1.000259
2022-01-12,1.005111
2022-01-13,1.0072020000000002
2022-01-14,1.012032
2022-01-17,1.0109810000000001
2022-01-18,1.016433
2022-01-19,1.014401
2022-01-20,1.019793
2022-01-21,1.016096568
2022-01-24,1.0164406976000002
2022-01-25,1.0038650576
2022-01-26,1.0128150432
2022-01-27,1.0122905328
2022-01-28,1.0150431116
2022-02-07,1.0366772776000002
2022-02-08,1.0360103888
2022-02-09,1.0305546292
2022-02-10,1.0367429440000002
2022-02-11,1.028247
2022-02-14,1.034525
2022-02-15,1.032605
2022-02-16,1.0285320000000002
2022-02-17,1.027518
2022-02-18,1.029618
2022-02-21,1.0294020000000002
2022-02-22,1.0364689999999999
2022-02-23,1.0357580000000002
2022-02-24,1.050211
2022-02-25,1.0402010000000002
2022-02-28,1.0423000000000002
2022-03-01,1.043608
2022-03-02,1.0542960000000001
2022-03-03,1.064754
2022-03-04,1.0518850000000002
2022-03-07,1.0558800000000002
2022-03-08,1.0536370000000002
2022-03-09,1.0642960000000001
2022-03-10,1.0504010000000001
2022-03-11,1.0314710000000002
2022-03-14,1.0270270000000004
2022-03-15,1.0192270000000003
2022-03-16,1.0249720000000002
2022-03-17,1.0234850000000002
2022-03-18,1.0310450000000002
2022-03-21,1.0313540000000003
2022-03-22,1.0357480000000003
2022-03-23,1.0349340000000002
2022-03-24,1.0382560000000003
2022-03-25,1.0345481049000003
2022-03-28,1.0311499434000004
2022-03-29,1.0327085894000003
2022-03-30,1.031309857
2022-03-31,1.0304094549000005
2022-04-01,1.0232251625000004
2022-04-06,1.0217869915000002
2022-04-07,1.0170639735000002
2022-04-08,1.0192206443
2022-04-11,1.0140147011000002
2022-04-12,1.0095723341000002
2022-04-13,1.0110379615000002
2022-04-14,1.0137530105
2022-04-15,1.0085650192000004
2022-04-18,1.0054087312000002
2022-04-19,1.0101403192000002
2022-04-20,1.0112908640000002
2022-04-21,1.0157070136000002
2022-04-22,1.0104350000000002
2022-04-25,0.9898240000000003
2022-04-26,1.0039620000000005
2022-04-27,1.0083640000000003
2022-04-28,1.0131780000000001
2022-04-29,1.0141630000000001
2022-05-05,1.0121740000000001
2022-05-06,1.0014370000000004
2022-05-09,0.9960430000000001
2022-05-10,0.9909010000000003
2022-05-11,0.9903340000000003
2022-05-12,0.9875430000000002
2022-05-13,0.9954650000000003
2022-05-16,0.9992220000000004
2022-05-17,1.0055590000000003
2022-05-18,1.0035210000000003
2022-05-19,1.0014650000000003
2022-05-20,1.0051020000000004
2022-05-23,1.0053590000000003
2022-05-24,0.9968110000000003
2022-05-25,1.0000640000000003
2022-05-26,1.0012760000000003
2022-05-27,1.0032900000000005
2022-05-30,1.0059300000000004
2022-05-31,1.0143220000000004
2022-06-01,1.0130960000000004
2022-06-02,1.0140570000000004
2022-06-06,1.0268820000000005
2022-06-07,1.0255170000000005
2022-06-08,1.0282590000000005
2022-06-09,1.0230540000000006
2022-06-10,1.0235890000000005
2022-06-13,1.0201460000000004
2022-06-14,1.0206310000000003
2022-06-15,1.0180110000000004
2022-06-16,1.0155470000000004
2022-06-17,1.0185660000000005
2022-06-20,1.0136950000000007
2022-06-21,1.0144440000000006
2022-06-22,1.0027250000000005
2022-06-23,1.0100060000000004
2022-06-24,1.0190760000000003
2022-06-27,1.0249740000000005
2022-06-28,1.0325140000000006
2022-06-29,1.0215660000000004
2022-06-30,1.0242700000000005
2022-07-01,1.0216079936000004
2022-07-04,1.0232599216000005
2022-07-05,1.0224668496000004
2022-07-06,1.0160072384000005
2022-07-07,1.0198910656000004
2022-07-08,1.0207993840000005
2022-07-11,1.0090334000000003
2022-07-12,1.0021353440000003
2022-07-13,1.0047333160000003
2022-07-14,1.0095569360000003
2022-07-15,1.0040419320000005
2022-07-18,1.0183581864000004
2022-07-19,1.0168473648000005
2022-07-20,1.0316217000000005
2022-07-21,1.0307902224000005
2022-07-22,1.0318185171000005
2022-07-25,1.0240872102000005
2022-07-26,1.0245787137000004
2022-07-27,1.0256026737000004
2022-07-28,1.0321528032000005
2022-07-29,1.0410010520000006
2022-08-01,1.0442671158000005
2022-08-02,1.0462063382000004
2022-08-03,1.0466013382000006
2022-08-04,1.0520351479000005
2022-08-05,1.0534752344000005
2022-08-08,1.0538329360000007
2022-08-09,1.0522091496000006
2022-08-10,1.0485998800000005
2022-08-11,1.0614653720000005
2022-08-12,1.0554216896000006
2022-08-15,1.0581915168000005
2022-08-16,1.0604763024000006
2022-08-17,1.0636024512000006
2022-08-18,1.0618181120000005
2022-08-19,1.0598354160000005
2022-08-22,1.0483737920000005
2022-08-23,1.0391111390000003
2022-08-24,1.0391212644000005
2022-08-25,1.0491977148000005
2022-08-26,1.0481019328000005
2022-08-29,1.0300981824000006
2022-08-30,1.0340420688000005
2022-08-31,1.0345441880000004
2022-09-01,1.0220970912000005
2022-09-02,1.0258564768000005
2022-09-05,1.0313219408000005
2022-09-06,1.0292297552000003
2022-09-07,1.0256695904000004
2022-09-08,1.0221666112000005
2022-09-09,1.0304490000000004
2022-09-13,1.0502760000000004
2022-09-14,1.0459310000000004
2022-09-15,1.0410610000000005
2022-09-16,1.0324820000000006
2022-09-19,1.0320990000000005
2022-09-20,1.0357320000000003
2022-09-21,1.0379040000000006
2022-09-22,1.0356510000000005
2022-09-23,1.0277860000000005
2022-09-26,1.0168700000000006
2022-09-27,1.0216500000000006
2022-09-28,1.0197150000000006
2022-09-29,1.0270920000000003
2022-09-30,1.0229571128000006
2022-10-10,1.0250931248000006
2022-10-11,1.0219971248000004
2022-10-12,1.0230793718000004
2022-10-13,1.0196370260000007
2022-10-14,1.0285940000000005
2022-10-17,1.0197930000000006
2022-10-18,1.0179880000000006
2022-10-19,1.0142810000000007
2022-10-20,1.0186500000000005
2022-10-21,1.0180721000000008
2022-10-24,1.019762800000001
2022-10-25,1.021774870000001
2022-10-26,1.0297780000000007
2022-10-27,1.0302840500000008
2022-10-28,1.0249065600000005
2022-10-31,1.0365905680000005
2022-11-01,1.0392086800000004
2022-11-02,1.0391986112000005
2022-11-03,1.0363570512000007
2022-11-04,1.0389149400000004
2022-11-07,1.0420868784000006
2022-11-08,1.0450875672000004
2022-11-09,1.0473177552000006
2022-11-10,1.0409124408000006
2022-11-11,1.0533710000000007
2022-11-14,1.0506320000000005
2022-11-15,1.0525660000000006
2022-11-16,1.0517270000000005
2022-11-17,1.0494440000000005
2022-11-18,1.0378271120000004
2022-11-21,1.0337005968000006
2022-11-22,1.0296982992000006
2022-11-23,1.0348011808000004
2022-11-24,1.0376725472000006
2022-11-25,1.0384555684000005
2022-11-28,1.0331505556000007
2022-11-29,1.0396980860000005
2022-11-30,1.0406831020000007
2022-12-01,1.0501256164000006
2022-12-02,1.0468757800000006
2022-12-05,1.0506065672000007
2022-12-06,1.0451942552000004
2022-12-07,1.0411486616000005
2022-12-08,1.0433806720000005
2022-12-09,1.0485924000000004
2022-12-12,1.0382257472000007
2022-12-13,1.0394949920000005
2022-12-14,1.0386076960000006
2022-12-15,1.0348378800000007
2022-12-16,1.0356585444000006
2022-12-19,1.0304976308000007
2022-12-20,1.0279723360000006
2022-12-21,1.0313803144000004
2022-12-22,1.0393974580000007
2022-12-23,1.0372609104000006
2022-12-26,1.0405711248000007
2022-12-27,1.0480222368000005
2022-12-28,1.0478804816000007
2022-12-29,1.0477516144000005
2022-12-30,1.0542617776000005
2023-01-03,1.0542617776000005
2023-01-04,1.0542617776000005
2023-01-05,1.0542617776000005
2023-01-06,1.0484336118581195
2023-01-09,1.0577213321410337
2023-01-10,1.0547234717253793
2023-01-11,1.0597113182973028
2023-01-12,1.0603531402163642
2023-01-13,1.0688129938477333
2023-01-16,1.072857061375581
2023-01-17,1.0738335887424024
2023-01-18,1.0727701548873372
2023-01-19,1.0757441999511403
2023-01-20,1.0749748004438313
2023-01-30,1.0880074185977187
2023-01-31,1.0775668536780691
2023-02-01,1.0924741101528763
2023-02-02,1.0915396413999845
2023-02-03,1.086007076849713
2023-02-06,1.0729144208069674
2023-02-07,1.076186617005342
2023-02-08,1.0748618128897502
2023-02-09,1.0828616476177055
2023-02-10,1.0802629525342688
2023-02-13,1.0786441910320308
2023-02-14,1.0822452667221563
2023-02-15,1.0824784219855814
2023-02-16,1.079313596129111
2023-02-17,1.068835597747376
2023-02-20,1.0760579935894108
2023-02-21,1.0747912622187241
2023-02-22,1.0640353788819952
2023-02-23,1.063915191457956
2023-02-24,1.0643899657037832
2023-02-27,1.0617931342388909
2023-02-28,1.063235581528574
2023-03-01,1.0681874317026416
2023-03-02,1.0658993373202557
2023-03-03,1.0684547119438415
2023-03-06,1.0635877127638296
2023-03-07,1.0632938237987728
2023-03-08,1.0519265479115214
2023-03-09,1.0475746352066315
2023-03-10,1.031353095305363
2023-03-13,1.0377007389443746
2023-03-14,1.0299848386309196
2023-03-15,1.0306453879290676
2023-03-16,1.021743873887175
2023-03-17,1.0276065696542056
2023-03-20,1.031786078614326
2023-03-21,1.0284783279646328
2023-03-22,1.0245561750578944
2023-03-23,1.0265544164001608
2023-03-24,1.0348825197805926
2023-03-27,1.0368270912914157
2023-03-28,1.0301321444089593
2023-03-29,1.0334709914586182
2023-03-30,1.0354262337854496
2023-03-31,1.0439338674039889
2023-04-03,1.0448160475137924
2023-04-04,1.0493874627920878
2023-04-06,1.0473126401905755
2023-04-07,1.049665078383198
2023-04-10,1.0463091468105803
2023-04-11,1.046697385562883
2023-04-12,1.0458599231260644
2023-04-13,1.041052164918433
2023-04-14,1.0447566478750143
2023-04-17,1.0480870979404673
2023-04-18,1.0459761487397694
2023-04-19,1.040014637438029
2023-04-20,1.040264099390073
2023-04-21,1.0318896467611294
2023-04-24,1.0322425067021257
2023-04-25,1.0389431030571699
2023-04-26,1.0362685264280285
2023-04-27,1.0379869051256316
2023-04-28,1.0457064432747767
2023-05-04,1.0524568814367496
2023-05-05,1.0494812688965354
2023-05-08,1.0531683141524626
2023-05-09,1.0562783863963827
2023-05-10,1.0558081856435728
2023-05-11,1.060907749384136
2023-05-12,1.063379737066996
2023-05-15,1.0657147225884476
2023-05-16,1.066737662986618
2023-05-17,1.0677450959320238
2023-05-18,1.0769218685519704
2023-05-19,1.0805104130757546
2023-05-22,1.085524995515506
2023-05-23,1.086710706868584
2023-05-24,1.0803648074002574
2023-05-25,1.0833814383143054
2023-05-26,1.0804897910828277
2023-05-29,1.0976898109491555
2023-05-30,1.1024871634876154
