tradeDate,netValue
2022-01-04,1.0
2022-01-05,1.0
2022-01-06,1.0
2022-01-07,1.003105
2022-01-10,1.000886
2022-01-11,0.996737
2022-01-12,1.001602
2022-01-13,1.0012119999999998
2022-01-14,1.005352
2022-01-17,1.004324
2022-01-18,1.009738
2022-01-19,1.0077260000000001
2022-01-20,1.0130789999999998
2022-01-21,1.0093985200000002
2022-01-24,1.0097461140000001
2022-01-25,0.9972517639999999
2022-01-26,1.006167698
2022-01-27,1.005668942
2022-01-28,1.0084111116
2022-02-07,1.0298942776
2022-02-08,1.0292263888000002
2022-02-09,1.0238416292
2022-02-10,1.029968944
2022-02-11,1.021523
2022-02-14,1.0277690000000002
2022-02-15,1.0258660000000002
2022-02-16,1.021811
2022-02-17,1.02077
2022-02-18,1.022873
2022-02-21,1.022656
2022-02-22,1.029687
2022-02-23,1.028991
2022-02-24,1.043376
2022-02-25,1.034926
2022-02-28,1.0354489999999998
2022-03-01,1.038765
2022-03-02,1.04947
2022-03-03,1.0592409999999999
2022-03-04,1.0478199999999998
2022-03-07,1.060523
2022-03-08,1.074975
2022-03-09,1.0744509999999998
2022-03-10,1.047124
2022-03-11,1.0329799999999998
2022-03-14,1.0285119999999999
2022-03-15,1.020687
2022-03-16,1.026482
2022-03-17,1.024983
2022-03-18,1.0325489999999997
2022-03-21,1.0328579999999998
2022-03-22,1.0372519999999998
2022-03-23,1.036438
2022-03-24,1.0397599999999998
2022-03-25,1.0359630831
2022-03-28,1.0305998645999999
2022-03-29,1.0343767386
2022-03-30,1.036676263
2022-03-31,1.0324559571
2022-04-01,1.0281322278999998
2022-04-06,1.0254980090999999
2022-04-07,1.0212680231
2022-04-08,1.0205817808999997
2022-04-11,1.0149309957
2022-04-12,1.0143028630999997
2022-04-13,1.0133004024999999
2022-04-14,1.0149778066999997
2022-04-15,1.0100353171
2022-04-18,1.0065588956
2022-04-19,1.0129764211
2022-04-20,1.0128051252
2022-04-21,1.0166323128
2022-04-22,1.011805
2022-04-25,0.9910679999999998
2022-04-26,1.005271
2022-04-27,1.009716
2022-04-28,1.014545
2022-04-29,1.015576
2022-05-05,1.013595
2022-05-06,1.0024389999999999
2022-05-09,0.9961329999999999
2022-05-10,0.990459
2022-05-11,0.9891739999999999
2022-05-12,0.9844919999999998
2022-05-13,0.994339
2022-05-16,0.9993349999999999
2022-05-17,1.005279
2022-05-18,1.0031409999999998
2022-05-19,0.9982929999999999
2022-05-20,1.0016728475999999
2022-05-23,1.0002955787999999
2022-05-24,0.9927965431999998
2022-05-25,0.9962249779999999
2022-05-26,0.9983376775999999
2022-05-27,1.004357
2022-05-30,1.005386
2022-05-31,1.013137
2022-06-01,1.0084819999999999
2022-06-02,1.00857
2022-06-06,1.018526
2022-06-07,1.0157469999999997
2022-06-08,1.0197749999999999
2022-06-09,1.0170569999999999
2022-06-10,1.020384
2022-06-13,1.016969
2022-06-14,1.01744
2022-06-15,1.014822
2022-06-16,1.0123849999999999
2022-06-17,1.013171
2022-06-20,1.006576
2022-06-21,1.008246
2022-06-22,0.9955029999999999
2022-06-23,1.00098
2022-06-24,1.0094840976000001
2022-06-27,1.015865752
2022-06-28,1.0210540976
2022-06-29,1.0133871840000002
2022-06-30,1.0186468880000001
2022-07-01,1.0147797364000002
2022-07-04,1.0200135256
2022-07-05,1.020198302
2022-07-06,1.0138923072
2022-07-07,1.0142187504
2022-07-08,1.0162194488
2022-07-11,1.0050057112000002
2022-07-12,0.9969476512
2022-07-13,0.9990790312000001
2022-07-14,1.0048076264
2022-07-15,0.9991832154999999
2022-07-18,1.0118605887
2022-07-19,1.0113354827
2022-07-20,1.023871676
2022-07-21,1.0216659619000001
2022-07-22,1.0243161243999999
2022-07-25,1.0175844327999999
2022-07-26,1.0173421667999998
2022-07-27,1.0181461668
2022-07-28,1.0253889647999999
2022-07-29,1.0331029288
2022-08-01,1.0403188185999999
2022-08-02,1.0382648186
2022-08-03,1.0378088185999998
2022-08-04,1.0420071961
2022-08-05,1.0466999394999998
2022-08-08,1.0448747855999998
2022-08-09,1.0417444264999998
2022-08-10,1.0382547595999998
2022-08-11,1.0530283499
2022-08-12,1.0535804149999999
2022-08-15,1.0559642224999997
2022-08-16,1.0608587449999998
2022-08-17,1.0639526024999997
2022-08-18,1.0575809849999998
2022-08-19,1.0538090799999997
2022-08-22,1.0447273199999998
2022-08-23,1.0398415124999996
2022-08-24,1.0348206549999996
2022-08-25,1.0403672249999998
2022-08-26,1.0435327179999996
2022-08-29,1.0303383019999997
2022-08-30,1.0322145369999998
2022-08-31,1.0344743289999998
2022-09-01,1.026261376
2022-09-02,1.0271129272
2022-09-05,1.0326011331999998
2022-09-06,1.0304930507999999
2022-09-07,1.0269324215999998
2022-09-08,1.0234278747999999
2022-09-09,1.0317689999999997
2022-09-13,1.0517569999999998
2022-09-14,1.0473789999999998
2022-09-15,1.0424799999999996
2022-09-16,1.0338709999999998
2022-09-19,1.033488
2022-09-20,1.0371209999999997
2022-09-21,1.0392929999999998
2022-09-22,1.0370399999999997
2022-09-23,1.029175
2022-09-26,1.018259
2022-09-27,1.0230389999999998
2022-09-28,1.0211039999999998
2022-09-29,1.0284809999999998
2022-09-30,1.0243461127999998
2022-10-10,1.0264821247999998
2022-10-11,1.0233861247999998
2022-10-12,1.0244683717999998
2022-10-13,1.021026026
2022-10-14,1.0299829999999999
2022-10-17,1.0211819999999998
2022-10-18,1.0193769999999998
2022-10-19,1.0156699999999999
2022-10-20,1.0200389999999997
2022-10-21,1.0179213128
2022-10-24,1.0183438871999997
2022-10-25,1.0178839367999999
2022-10-26,1.0244192335999998
2022-10-27,1.0244554415999998
2022-10-28,1.0172873184
2022-10-31,1.0250438687999999
2022-11-01,1.0295606672
2022-11-02,1.0325095327999998
2022-11-03,1.0332685327999998
2022-11-04,1.033217
2022-11-07,1.03629
2022-11-08,1.0417159999999999
2022-11-09,1.0389680000000001
2022-11-10,1.0282580000000001
2022-11-11,1.0438880000000001
2022-11-14,1.037365
2022-11-15,1.0331020000000002
2022-11-16,1.036555
2022-11-17,1.032397
2022-11-18,1.0207836760000002
2022-11-21,1.0146695664000003
2022-11-22,1.0104668416
2022-11-23,1.0122786984
2022-11-24,1.0124784456000002
2022-11-25,1.0110883552000003
2022-11-28,1.0096015168
2022-11-29,1.016793008
2022-11-30,1.0179580560000001
2022-12-01,1.0250154992000002
2022-12-02,1.0231100428000002
2022-12-05,1.0334192780000002
2022-12-06,1.0256332964000001
2022-12-07,1.0233313332000002
2022-12-08,1.0253369600000002
2022-12-09,1.0298643000000003
2022-12-12,1.0193532984000002
2022-12-13,1.0202739240000003
2022-12-14,1.0195671120000003
2022-12-15,1.0161943600000003
2022-12-16,1.0161323020000002
2022-12-19,1.0110772140000002
2022-12-20,1.0086068800000003
2022-12-21,1.0119376520000003
2022-12-22,1.0197873900000003
2022-12-23,1.0177000488000003
2022-12-26,1.0209989856000004
2022-12-27,1.0282935496000003
2022-12-28,1.0281221752000003
2022-12-29,1.0280342368000004
2022-12-30,1.0344339872000003
2023-01-03,1.0344339872000003
2023-01-04,1.0344339872000003
2023-01-05,1.0344339872000003
2023-01-06,1.0307245855388845
2023-01-09,1.0320414046949669
2023-01-10,1.029570836625412
2023-01-11,1.0315907311846693
2023-01-12,1.0363445470520938
2023-01-13,1.0432698450903541
2023-01-16,1.0468994500999242
2023-01-17,1.0473614163191736
2023-01-18,1.0518346336920983
2023-01-19,1.0581214976932707
2023-01-20,1.0606148907556403
2023-01-30,1.0726933143864228
2023-01-31,1.0566219341876886
2023-02-01,1.0722746168857635
2023-02-02,1.0705699110522175
2023-02-03,1.0676341460191843
2023-02-06,1.060318541969251
2023-02-07,1.0609692009471998
2023-02-08,1.0565775466252978
2023-02-09,1.0664097713321228
2023-02-10,1.0600969765535326
2023-02-13,1.0608261758629502
2023-02-14,1.0633355981006114
2023-02-15,1.0663159557208517
2023-02-16,1.061924017653707
2023-02-17,1.0446625702883139
2023-02-20,1.0544940608573379
2023-02-21,1.0544783910444129
2023-02-22,1.0480253998413112
2023-02-23,1.046120508997798
2023-02-24,1.0515907513975402
2023-02-27,1.0469528964076278
2023-02-28,1.0507380731512779
2023-03-01,1.0585437292342037
2023-03-02,1.0572965051416854
2023-03-03,1.058420442495194
2023-03-06,1.060588616132365
2023-03-07,1.059124892040477
2023-03-08,1.05291725368329
2023-03-09,1.050915623918058
2023-03-10,1.0386296514520834
2023-03-13,1.050786319669658
2023-03-14,1.0356194485493317
2023-03-15,1.0319668621405285
2023-03-16,1.0191564316430435
2023-03-17,1.031046697524385
2023-03-20,1.028347080943648
2023-03-21,1.0308044984608107
2023-03-22,1.0362848151097104
2023-03-23,1.041883427974292
2023-03-24,1.0500565056995654
2023-03-27,1.0550853767366393
2023-03-28,1.0535902540561641
2023-03-29,1.0560387593038665
2023-03-30,1.0580554804265376
2023-03-31,1.0669360139691477
2023-04-03,1.07725327318691
2023-04-04,1.076287253353435
2023-04-06,1.068350978153068
2023-04-07,1.0713387725261287
2023-04-10,1.0620492958850287
2023-04-11,1.0651787829913637
2023-04-12,1.065117297373042
2023-04-13,1.0586806599506176
2023-04-14,1.062642726871504
2023-04-17,1.0671704009872507
2023-04-18,1.063236467153741
2023-04-19,1.059322183428252
2023-04-20,1.0558123447719465
2023-04-21,1.0496608554915847
2023-04-24,1.0503818559806628
2023-04-25,1.0588393882600102
2023-04-26,1.054870265051124
2023-04-27,1.050160487107402
2023-04-28,1.0595665953530116
2023-05-04,1.0573818707720453
2023-05-05,1.0539596056420018
2023-05-08,1.0626601860483398
2023-05-09,1.0646080252462375
2023-05-10,1.062397439815591
2023-05-11,1.0634761690936705
2023-05-12,1.0678775361300517
2023-05-15,1.0679383987087832
2023-05-16,1.0721487985764575
2023-05-17,1.071266933464916
2023-05-18,1.0832314302257353
2023-05-19,1.0849627400463382
2023-05-22,1.0905936798005667
2023-05-23,1.094471430214043
2023-05-24,1.083060326155007
2023-05-25,1.0873059924633899
2023-05-26,1.0864098333361272
2023-05-29,1.103729284828815
2023-05-30,1.108558652030702
2023-05-31,1.0966473575546087
2023-06-01,1.1040797928548114
2023-06-02,1.1127098463794491
2023-06-05,1.120503684778175
2023-06-06,1.1201758517520648
2023-06-07,1.1194147559809822
2023-06-08,1.1075862561530168
2023-06-09,1.1228870266844009
2023-06-12,1.1309346905640567
2023-06-13,1.148933510508687
2023-06-14,1.1491756348861275
2023-06-15,1.1388947296095244
2023-06-16,1.1468610416695777
2023-06-19,1.1469683948149956
2023-06-20,1.1514153695286558
