method,training_period,holding_period,rank,code,group
rolling_cross_entropy,2022-01-01/2022-06-30,2022-07-01/2022-12-31,13,518880.SH,commodity
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,1,159852.SZ,a_share
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,2,159981.SZ,commodity
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,3,159985.SZ,commodity
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,4,160644.SZ,global
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,5,161226.SZ,commodity
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,6,164824.SZ,global
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,7,512800.SH,a_share
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,8,513100.SH,global
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,9,513120.SH,hong_kong
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,10,513180.SH,hong_kong
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,11,513290.SH,global
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,12,515220.SH,a_share
rolling_cross_entropy,2022-07-01/2022-12-31,2023-01-01/2023-06-30,13,518880.SH,commodity
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,1,159687.SZ,global
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,2,159920.SZ,hong_kong
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,3,159949.SZ,a_share
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,4,159980.SZ,commodity
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,5,159985.SZ,commodity
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,6,161226.SZ,commodity
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,7,164824.SZ,global
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,8,513080.SH,global
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,9,513100.SH,global
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,10,513120.SH,hong_kong
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,11,515210.SH,a_share
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,12,515880.SH,a_share
rolling_cross_entropy,2023-01-01/2023-06-30,2023-07-01/2023-12-31,13,518880.SH,commodity
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,1,159687.SZ,global
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,2,159766.SZ,a_share
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,3,159980.SZ,commodity
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,4,159981.SZ,commodity
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,5,159985.SZ,commodity
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,6,164824.SZ,global
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,7,501018.SH,commodity
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,8,512880.SH,a_share
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,9,513120.SH,hong_kong
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,10,513180.SH,hong_kong
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,11,513290.SH,global
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,12,513500.SH,global
rolling_cross_entropy,2023-07-01/2023-12-31,2024-01-01/2024-06-30,13,588220.SH,a_share
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,1,159509.SZ,global
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,2,159920.SZ,hong_kong
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,3,159928.SZ,a_share
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,4,159985.SZ,commodity
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,5,161226.SZ,commodity
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,6,501018.SH,commodity
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,7,512400.SH,a_share
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,8,512800.SH,a_share
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,9,513080.SH,global
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,10,513100.SH,global
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,11,513500.SH,global
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,12,513750.SH,hong_kong
rolling_cross_entropy,2024-01-01/2024-06-30,2024-07-01/2024-12-31,13,518880.SH,commodity
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,1,159529.SZ,global
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,2,159852.SZ,a_share
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,3,159949.SZ,a_share
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,4,159980.SZ,commodity
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,5,159981.SZ,commodity
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,6,161226.SZ,commodity
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,7,501018.SH,commodity
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,8,512880.SH,a_share
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,9,513100.SH,global
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,10,513120.SH,hong_kong
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,11,513180.SH,hong_kong
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,12,513290.SH,global
rolling_cross_entropy,2024-07-01/2024-12-31,2025-01-01/2025-06-30,13,513400.SH,global
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,1,159206.SZ,a_share
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,2,159980.SZ,commodity
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,3,159981.SZ,commodity
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,4,161226.SZ,commodity
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,5,512880.SH,a_share
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,6,513120.SH,hong_kong
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,7,513290.SH,global
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,8,513310.SH,global
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,9,513500.SH,global
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,10,513750.SH,hong_kong
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,11,513880.SH,global
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,12,515220.SH,a_share
rolling_cross_entropy,2025-01-01/2025-06-30,2025-07-01/2025-12-31,13,518880.SH,commodity
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,1,159206.SZ,a_share
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,2,159329.SZ,global
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,3,159509.SZ,global
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,4,159529.SZ,global
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,5,159985.SZ,commodity
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,6,161226.SZ,commodity
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,7,501018.SH,commodity
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,8,512170.SH,a_share
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,9,513120.SH,hong_kong
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,10,513290.SH,global
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,11,513750.SH,hong_kong
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,12,516150.SH,a_share
rolling_cross_entropy,2025-07-01/2025-12-31,2026-01-01/2026-06-30,13,518880.SH,commodity
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,1,159509.SZ,global
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,2,159915.SZ,a_share
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,3,159980.SZ,commodity
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,4,159985.SZ,commodity
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,5,501018.SH,commodity
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,6,513120.SH,hong_kong
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,7,513310.SH,global
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,8,513500.SH,global
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,9,513750.SH,hong_kong
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,10,513880.SH,global
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,11,515880.SH,a_share
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,12,518880.SH,commodity
rolling_cross_entropy,2026-01-01/2026-06-30,2026-07-01/2026-07-26,13,588000.SH,a_share
