method,training_period,holding_period,evaluation,codes,sharpe,maximum_within_group_correlation,phase,generation
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,1,159920.SZ|159981.SZ|161226.SZ|501018.SH|510210.SH|510880.SH|512800.SH|513080.SH|513100.SH|513180.SH|513500.SH|513880.SH|518880.SH,-0.9098408538853624,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,2,159920.SZ|159980.SZ|159981.SZ|159985.SZ|164824.SZ|501018.SH|510210.SH|510880.SH|513030.SH|513100.SH|513180.SH|513880.SH|515210.SH,-0.13653165801646408,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,3,159825.SZ|159920.SZ|159980.SZ|159981.SZ|160644.SZ|161226.SZ|164824.SZ|510500.SH|513030.SH|513080.SH|513180.SH|518880.SH|588000.SH,-0.5305422695784249,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,4,159920.SZ|159928.SZ|159981.SZ|159985.SZ|160644.SZ|161226.SZ|510880.SH|512040.SH|513080.SH|513100.SH|513180.SH|513880.SH|518880.SH,-0.9152208569953035,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,5,159851.SZ|159901.SZ|159920.SZ|159949.SZ|159980.SZ|159985.SZ|160644.SZ|161226.SZ|513080.SH|513100.SH|513180.SH|513500.SH|518880.SH,-1.5543451068742162,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,6,159920.SZ|159980.SZ|159985.SZ|160644.SZ|501018.SH|512200.SH|513030.SH|513180.SH|513500.SH|513880.SH|515220.SH|516150.SH|518880.SH,0.0643616914356167,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,7,159865.SZ|159920.SZ|159980.SZ|159985.SZ|161226.SZ|501018.SH|512880.SH|513030.SH|513080.SH|513100.SH|513180.SH|513500.SH|515880.SH,0.20875514893779137,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,8,159865.SZ|159870.SZ|159920.SZ|159980.SZ|159985.SZ|161226.SZ|164824.SZ|512100.SH|513080.SH|513100.SH|513180.SH|513880.SH|518880.SH,-1.5990641132175718,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,9,159870.SZ|159920.SZ|159980.SZ|159985.SZ|160644.SZ|161226.SZ|164824.SZ|510880.SH|513180.SH|513500.SH|513880.SH|515790.SH|518880.SH,-0.5792322809045145,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,10,159901.SZ|159920.SZ|159980.SZ|159981.SZ|159985.SZ|160644.SZ|161226.SZ|164824.SZ|513100.SH|513180.SH|513500.SH|515790.SH|516150.SH,0.5174561188631894,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,11,159825.SZ|159852.SZ|159870.SZ|159920.SZ|159980.SZ|159981.SZ|160644.SZ|501018.SH|513080.SH|513100.SH|513180.SH|513880.SH|518880.SH,-1.2319783964667546,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,12,159851.SZ|159920.SZ|159980.SZ|159985.SZ|161226.SZ|510210.SH|512880.SH|513030.SH|513100.SH|513180.SH|513500.SH|513880.SH|518880.SH,-1.715036950437547,0.9194433972050108,cross_entropy,0
rolling_cross_entropy,2021-07-01/2021-12-31,2022-01-01/2022-06-30,13,159825.SZ|159852.SZ|159920.SZ|159981.SZ|159985.SZ|501018.SH|513030.SH|513080.SH|513180.SH|513500.SH|513880.SH|515210.SH|518880.SH,-0.9875536676355773,0.9194433972050108,cross_entropy,0
