method,training_year,holding_year,code,eligible,posterior_mean_sharpe,observations,posterior_standard_error,rank,group,selected
rolling_thompson_sampling,2024,2025,159865.SZ,True,0.6883520251373957,5.0,0.24669980627309152,55,a_share,False
rolling_thompson_sampling,2024,2025,159915.SZ,True,0.6842068540131264,6.0,0.22520508137987788,56,a_share,False
rolling_thompson_sampling,2024,2025,159869.SZ,True,0.611579245669214,7.0,0.20849939091240408,57,a_share,False
rolling_thompson_sampling,2024,2025,513030.SH,True,0.5838013838434803,15.0,0.14243219956079792,58,global,False
rolling_thompson_sampling,2024,2025,512660.SH,True,0.5498160989888595,3.0,0.31848808040275983,59,a_share,False
rolling_thompson_sampling,2024,2025,510180.SH,True,0.4814457911396924,2.0,0.39006664307263217,60,a_share,False
rolling_thompson_sampling,2024,2025,510300.SH,True,0.46008019183727117,3.0,0.31848808040275983,61,a_share,False
rolling_thompson_sampling,2024,2025,159611.SZ,True,0.419366050736104,4.0,0.27581876843133085,62,a_share,False
rolling_thompson_sampling,2024,2025,159967.SZ,True,0.3711150783050183,3.0,0.31848808040275983,63,a_share,False
rolling_thompson_sampling,2024,2025,159796.SZ,True,0.29210096647138734,3.0,0.31848808040275983,64,a_share,False
rolling_thompson_sampling,2024,2025,159928.SZ,True,0.20732023678295536,1.0,0.5516375368626617,65,a_share,False
rolling_thompson_sampling,2024,2025,515210.SH,True,0.1491430125609866,1.0,0.5516375368626617,66,a_share,False
rolling_thompson_sampling,2024,2025,159201.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024,2025,159206.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024,2025,159209.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024,2025,159326.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024,2025,159329.SZ,False,,,,,global,False
rolling_thompson_sampling,2024,2025,520870.SH,False,,,,,global,False
rolling_thompson_sampling,2025,2026,510210.SH,True,2.030360940603856,14.0,0.17168603432580565,1,a_share,True
rolling_thompson_sampling,2025,2026,159206.SZ,True,1.9617278397330935,17.0,0.15580253742464872,2,a_share,True
rolling_thompson_sampling,2025,2026,159825.SZ,True,1.9314501252611753,16.0,0.1605975796352688,3,a_share,True
rolling_thompson_sampling,2025,2026,159796.SZ,True,1.9069521348765006,18.0,0.15141285013632688,4,a_share,False
rolling_thompson_sampling,2025,2026,512800.SH,True,1.8869452342141577,16.0,0.1605975796352688,5,a_share,False
rolling_thompson_sampling,2025,2026,513290.SH,True,1.870092015864105,56.0,0.08584301716290282,6,global,True
rolling_thompson_sampling,2025,2026,515880.SH,True,1.835716910999736,15.0,0.1658644670316308,7,a_share,False
rolling_thompson_sampling,2025,2026,159928.SZ,True,1.820195215457056,8.0,0.2271192752044903,8,a_share,False
rolling_thompson_sampling,2025,2026,512660.SH,True,1.8152755476888622,11.0,0.19368796868705745,9,a_share,False
rolling_thompson_sampling,2025,2026,518880.SH,True,1.8073465857364068,78.0,0.07273638046408906,10,commodity,True
rolling_thompson_sampling,2025,2026,159865.SZ,True,1.7933388024837456,7.0,0.24280071821360708,11,a_share,False
rolling_thompson_sampling,2025,2026,513120.SH,True,1.7826447493223205,74.0,0.0746763576822899,12,hong_kong,True
rolling_thompson_sampling,2025,2026,510500.SH,True,1.7784910942645862,10.0,0.2031416553430891,13,a_share,False
rolling_thompson_sampling,2025,2026,159869.SZ,True,1.763949270050471,11.0,0.19368796868705745,14,a_share,False
rolling_thompson_sampling,2025,2026,515790.SH,True,1.7501823306667517,7.0,0.24280071821360708,15,a_share,False
rolling_thompson_sampling,2025,2026,513310.SH,True,1.7406101625246715,28.0,0.12140035910680354,16,global,True
rolling_thompson_sampling,2025,2026,161226.SZ,True,1.7219253938193126,88.0,0.068479038046433,17,commodity,True
rolling_thompson_sampling,2025,2026,164824.SZ,True,1.7203308067422112,36.0,0.1070650530901792,18,global,True
rolling_thompson_sampling,2025,2026,159329.SZ,True,1.710417172161701,25.0,0.12847806370821505,19,global,True
rolling_thompson_sampling,2025,2026,515210.SH,True,1.6912196374914055,6.0,0.26225474935493037,20,a_share,False
rolling_thompson_sampling,2025,2026,159509.SZ,True,1.6881992341761212,35.0,0.10858378218227935,21,global,False
rolling_thompson_sampling,2025,2026,513750.SH,True,1.6879049443221046,59.0,0.08363209599548713,22,hong_kong,True
rolling_thompson_sampling,2025,2026,512100.SH,True,1.6828011726432943,8.0,0.2271192752044903,23,a_share,False
rolling_thompson_sampling,2025,2026,588220.SH,True,1.6816395766630265,14.0,0.17168603432580565,24,a_share,False
rolling_thompson_sampling,2025,2026,513730.SH,True,1.6682457975772436,29.0,0.11928888744314904,25,global,False
rolling_thompson_sampling,2025,2026,513030.SH,True,1.664232970487085,29.0,0.11928888744314904,26,global,False
rolling_thompson_sampling,2025,2026,159981.SZ,True,1.6555568290611824,74.0,0.0746763576822899,27,commodity,True
rolling_thompson_sampling,2025,2026,588200.SH,True,1.6406640747872006,6.0,0.26225474935493037,28,a_share,False
rolling_thompson_sampling,2025,2026,513400.SH,True,1.6382443157356394,39.0,0.1028647757302442,29,global,False
rolling_thompson_sampling,2025,2026,562500.SH,True,1.6092284514110307,8.0,0.2271192752044903,30,a_share,False
rolling_thompson_sampling,2025,2026,159901.SZ,True,1.5951243323594555,5.0,0.28728568406911753,31,a_share,False
rolling_thompson_sampling,2025,2026,510180.SH,True,1.578565326836218,5.0,0.28728568406911753,32,a_share,False
rolling_thompson_sampling,2025,2026,510050.SH,True,1.5775322539142098,5.0,0.28728568406911753,33,a_share,False
rolling_thompson_sampling,2025,2026,159920.SZ,True,1.5762274811399424,26.0,0.1259831065224626,34,hong_kong,False
rolling_thompson_sampling,2025,2026,159870.SZ,True,1.569656514037575,7.0,0.24280071821360708,35,a_share,False
rolling_thompson_sampling,2025,2026,159985.SZ,True,1.5544850818158074,68.0,0.07790126871232436,36,commodity,True
rolling_thompson_sampling,2025,2026,159852.SZ,True,1.5505579449636089,7.0,0.24280071821360708,37,a_share,False
rolling_thompson_sampling,2025,2026,512040.SH,True,1.544541384702206,10.0,0.2031416553430891,38,a_share,False
rolling_thompson_sampling,2025,2026,513080.SH,True,1.5391538729337109,29.0,0.11928888744314904,39,global,False
rolling_thompson_sampling,2025,2026,159949.SZ,True,1.5366155823490426,4.0,0.3211951592705376,40,a_share,False
rolling_thompson_sampling,2025,2026,513880.SH,True,1.526136483009436,22.0,0.136958076092866,41,global,False
rolling_thompson_sampling,2025,2026,513100.SH,True,1.5007030423679177,15.0,0.1658644670316308,42,global,False
rolling_thompson_sampling,2025,2026,159980.SZ,True,1.4801494951263603,49.0,0.09177004550586788,43,commodity,False
rolling_thompson_sampling,2025,2026,159766.SZ,True,1.4581514021125652,6.0,0.26225474935493037,44,a_share,False
rolling_thompson_sampling,2025,2026,510880.SH,True,1.3684982664873995,5.0,0.28728568406911753,45,a_share,False
rolling_thompson_sampling,2025,2026,512980.SH,True,1.349447838731671,4.0,0.3211951592705376,46,a_share,False
rolling_thompson_sampling,2025,2026,510300.SH,True,1.335039931775997,7.0,0.24280071821360708,47,a_share,False
rolling_thompson_sampling,2025,2026,159201.SZ,True,1.3258681791730462,4.0,0.3211951592705376,48,a_share,False
rolling_thompson_sampling,2025,2026,160644.SZ,True,1.3128245823015434,7.0,0.24280071821360708,49,global,False
rolling_thompson_sampling,2025,2026,159529.SZ,True,1.3026156667412128,19.0,0.1473744463594447,50,global,False
rolling_thompson_sampling,2025,2026,513070.SH,True,1.299742245521155,22.0,0.136958076092866,51,hong_kong,False
rolling_thompson_sampling,2025,2026,501018.SH,True,1.262269874656845,43.0,0.09796360517302048,52,commodity,False
rolling_thompson_sampling,2025,2026,513500.SH,True,1.2454800969423434,12.0,0.1854421116672496,53,global,False
rolling_thompson_sampling,2025,2026,513180.SH,True,1.1938656572910027,19.0,0.1473744463594447,54,hong_kong,False
rolling_thompson_sampling,2025,2026,159687.SZ,True,1.1478434325957205,13.0,0.17816701787396094,55,global,False
rolling_thompson_sampling,2025,2026,159326.SZ,True,1.1131417801983752,3.0,0.3708842233344992,56,a_share,False
rolling_thompson_sampling,2025,2026,516150.SH,True,1.092173748510408,4.0,0.3211951592705376,57,a_share,False
rolling_thompson_sampling,2025,2026,515220.SH,True,1.05990091823322,4.0,0.3211951592705376,58,a_share,False
rolling_thompson_sampling,2025,2026,512400.SH,True,1.0368727274339755,5.0,0.28728568406911753,59,a_share,False
rolling_thompson_sampling,2025,2026,159967.SZ,True,0.9776297074594759,4.0,0.3211951592705376,60,a_share,False
rolling_thompson_sampling,2025,2026,512890.SH,True,0.9024911381200371,2.0,0.4542385504089806,61,a_share,False
rolling_thompson_sampling,2025,2026,159518.SZ,True,0.8700702418941405,6.0,0.26225474935493037,62,global,False
rolling_thompson_sampling,2025,2026,159851.SZ,True,0.7873282538629219,3.0,0.3708842233344992,63,a_share,False
rolling_thompson_sampling,2025,2026,159915.SZ,True,0.7710588252626762,2.0,0.4542385504089806,64,a_share,False
rolling_thompson_sampling,2025,2026,588000.SH,True,0.6702633036575104,2.0,0.4542385504089806,65,a_share,False
rolling_thompson_sampling,2025,2026,512200.SH,True,0.5592097203856538,3.0,0.3708842233344992,66,a_share,False
rolling_thompson_sampling,2025,2026,512880.SH,True,0.5007838562274767,2.0,0.4542385504089806,67,a_share,False
rolling_thompson_sampling,2025,2026,512170.SH,True,0.37976805021145854,1.0,0.6423903185410752,68,a_share,False
rolling_thompson_sampling,2025,2026,563300.SH,True,0.308621240126231,2.0,0.4542385504089806,69,a_share,False
rolling_thompson_sampling,2025,2026,159611.SZ,True,0.29449716234211865,1.0,0.6423903185410752,70,a_share,False
rolling_thompson_sampling,2025,2026,159209.SZ,True,-0.3703920052424794,1.0,0.6423903185410752,71,a_share,False
rolling_thompson_sampling,2025,2026,520870.SH,False,,,,,global,False
